longitude,latitude
-79.25488885674636,43.80949341841919
-79.25290735609332,43.809272418472325
-79.50397773349017,43.777704001270884
-79.50432833373402,43.77918770151393
-79.42664920867682,43.77623010461926
-79.42657810863922,43.77606160459311
-79.34455098211646,43.77235730775934
-79.34362878156155,43.76941380728677
-79.49458862278773,43.690811386495405
-79.49368442244979,43.69025018643915
-79.14224732230885,43.82752462678617
-79.37288848039773,43.65025068503099
-79.37331178052472,43.65015888499525
-79.21201033720895,43.74332190880968
-79.21339153754002,43.742065708525566
-79.21051074262796,43.8103069206165
-79.21081824268924,43.80988672052876
-79.39984858919892,43.65254528418435
-79.39815908869275,43.65291678432791
-79.12763401757894,43.826916327354404
-79.12867121789029,43.82668292726566
-79.41013599734384,43.70772669338942
-79.3306848686961,43.67032869051184
-79.3305794686643,43.670349690520396
-79.22463564026089,43.732138006264705
-79.22630514066108,43.73062150592154
-79.42055460792768,43.789717907262585
-79.42220710842304,43.78935420712204
-79.17077952725852,43.78007031715668
-79.17211872752574,43.778239216773926
-79.49012072950116,43.78257560276969
-79.4889665289084,43.7800519023823
-79.38470878775527,43.69100539163743
-79.38490878782554,43.691078491640916
-79.49166652774313,43.75724119826616
-79.49280892809264,43.75707219818333
-79.22708844483732,43.77524631370923
-79.22618044455061,43.77528631375819
-79.47568101133156,43.629306476582784
-79.47404501092309,43.63058927688405
-79.49480362869275,43.75666299801863
-79.49582632899495,43.75639179792348
-79.22875674747263,43.79908831780805
-79.23085424811359,43.79875221765209
-79.46448301961615,43.7634096006132
-79.46373671919484,43.76134600028686
-79.21061783933955,43.772605814008074
-79.20935003895856,43.772882014115105
-79.24095874854133,43.766966011616645
-79.24165454885186,43.767966211759735
-79.25769425768074,43.8099174183634
-79.26276385920531,43.808829517938015
-79.43593940309478,43.67961548726038
-79.43659110328898,43.67946058720291
-79.38080098289043,43.64989458460184
-79.38063908280631,43.64952538454447
-79.43561500386863,43.689557689019395
-79.43550030380705,43.68927438897507
-79.22405194347002,43.770742313060424
-79.22412424348612,43.7706627130431
-79.24546455012509,43.76859661169388
-79.24519414997971,43.767927311589105
-79.42782749659705,43.635218079843106
-79.42812029675767,43.63598267996382
-79.41122229203796,43.643582982082805
-79.41180389221388,43.64347468203678
-79.23125884842915,43.800862218002806
-79.2315218485588,43.801378218080984
-79.23608774511311,43.74570540811504
-79.23639184527394,43.746429208227916
-79.25311825268398,43.769876111563875
-79.25367905281007,43.769273011432205
-79.51651532939609,43.68648498471542
-79.51415422866211,43.68669698486265
-79.21176613716989,43.743765408898774
-79.21263373747458,43.7440772089134
-79.39211589334549,43.72757109770508
-79.39346829384021,43.72828509776741
-79.43290340390809,43.69980159094178
-79.47078191159657,43.650036180450314
-79.47069621165132,43.65096678061766
-79.22131784291992,43.774420013831296
-79.22066644273967,43.774738313917204
-79.22757334861697,43.81633952088265
-79.23152704980608,43.81548752055044
-79.20447024131212,43.81728792211798
-79.35335898504414,43.77364980757658
-79.35308288491073,43.773138807499926
-79.30210706674062,43.75177310612281
-79.30348566715345,43.75146040600413
-79.40048589160327,43.67754788854398
-79.3999727914506,43.67767258858969
-79.31347697635044,43.81938761743213
-79.31299917624622,43.819934917550036
-79.33511377055885,43.675441991204664
-79.33490287044663,43.67493039112461
-79.40793089129629,43.6470846828505
-79.40785039124918,43.646840582811336
-79.29840676628463,43.7600039077365
-79.30003296666901,43.758472407392794
-79.32052557283475,43.7541619056875
-79.3191459724135,43.75438170578996
-79.4161749050744,43.77331770459733
-79.41661530502333,43.77115560419851
-79.37789848827461,43.72153769730785
-79.37792698830165,43.721741197342205
-79.42455639966381,43.68188098818667
-79.42345099932808,43.68207258827164
-79.36711648017713,43.6686871885362
-79.36726018025382,43.66903818859118
-79.34526767901363,43.73464130111909
-79.22101204682315,43.81978682178974
-79.22117044687232,43.81976972177943
-79.36871158360114,43.70179629427253
-79.36985188392426,43.70133279413837
-79.23624744307644,43.72195580394178
-79.27438355204731,43.68540239576304
-79.27502965221333,43.68494379565263
-79.39891729135945,43.680460389127845
-79.38867209594625,43.76940640519247
-79.38857099588311,43.76905800513617
-79.15363332301823,43.794208220425666
-79.1532158229075,43.79446712049031
-79.36644958341937,43.70792419545227
-79.36698938370739,43.709236795657425
-79.53806173286316,43.64802897696701
-79.41897230570237,43.77032660394371
-79.41961510589502,43.77018490388895
-79.5724792434146,43.64334177454033
-79.57354654390963,43.645093874797915
-79.44773990510907,43.65978128323166
-79.54076033396119,43.65072367731406
-79.53411892911085,43.619752572187096
-79.53583532999366,43.623561672776084
-79.53308023021573,43.63602507509243
-79.53349933035788,43.636122875090074
-79.15717502483844,43.80201832163042
-79.22220844356912,43.77855801451516
-79.22334584390902,43.77828901441541
-79.414122304721,43.77672290528878
-79.3406591718542,43.67004439000015
-79.34109067208236,43.67107379016093
-79.38415729599339,43.786213108343674
-79.38328479553172,43.78414810802299
-79.54672573996312,43.697052685158674
-79.54488643902498,43.69308348454897
-79.30732836103778,43.66800649118469
-79.30788936120572,43.66787989113646
-79.32761476821337,43.6759863916474
-79.32724396811001,43.676156891694525
-79.51572762667676,43.6585703798568
-79.51466692637878,43.659023879985746
-79.25369255269554,43.767924711195384
-79.2544857530054,43.76856431127072
-79.29243535802401,43.68782969535459
-79.29226925794674,43.68755369531383
-79.12898401409306,43.78237111948833
-79.1287943140227,43.78226101947773
-79.5503387410426,43.69623778484725
-79.54907494066698,43.69654538496018
-79.5083468203689,43.61372667232773
-79.50849182041222,43.613694072315255
-79.29236067019416,43.8260892195846
-79.29183076990329,43.824717419369264
-79.36032867675827,43.654430186346985
-79.35924057632772,43.653480986230605
-79.23383784583642,43.762094311092206
-79.23531174624752,43.761413710904804
-79.21890503940027,43.74318320846688
-79.21968963981278,43.745023608753385
-79.43845481060399,43.75546220043494
-79.43878721082774,43.756789800651866
-79.40803370063477,43.752542201339516
-79.40752200047712,43.75260580137442
-79.51412822622528,43.65922988004696
-79.49309392862641,43.76205789904231
-79.49363502884736,43.7626020991123
-79.32390317456846,43.761578406830054
-79.52663942683307,43.620944372744546
-79.52681402688508,43.620903372729195
-79.22515414127521,43.741794207934504
-79.2246743410232,43.74067140775974
-79.22049254717966,43.82570392284919
-79.22026634706333,43.82520582277254
-79.29326807013506,43.82214651885295
-79.2928956699872,43.8218205188132
-79.24815674592449,43.71106600148045
-79.24792344579451,43.710434501380384
-79.19797823348846,43.75202091098342
-79.19869953376475,43.7525411110413
-79.25881735624974,43.78965021476353
-79.25980675677913,43.79206471514047
-79.47485761639841,43.689710187220975
-79.47464171628627,43.689220587145144
-79.13441891627308,43.78739662011857
-79.13467831641054,43.78801652021526
-79.20528683773652,43.77375641445614
-79.20587753806622,43.77535601470918
-79.33155058164779,43.81398191564711
-79.36951279222684,43.7964924108232
-79.37013479241958,43.79642501078244
-79.31207887597246,43.820164717632956
-79.31107867567322,43.82039581771982
-79.32663687935283,43.80580161444447
-79.32698117952985,43.80655821456088
-79.15768702408577,43.79160441978234
-79.15687382387101,43.79211971991013
-79.21026804254316,43.81022552061348
-79.41705340115152,43.725839996242726
-79.41722040124104,43.72624939630671
-79.45416380540476,43.63989017944112
-79.45463560565253,43.640995479613295
-79.20928664217753,43.809638720556215
-79.29746285934239,43.68456479454887
-79.47483981211694,43.641264878721806
-79.47488631215104,43.641483578758034
-79.41144600401638,43.778413805709214
-79.41185690423671,43.77941950586606
-79.13998062058845,43.81622692491274
-79.14033652077028,43.81699882503151
-79.42571750001197,43.68162918808855
-79.41737710573047,43.77638760507856
-79.41690680546513,43.775088904873215
-79.34717898320264,43.775147608125835
-79.34711488317022,43.775012408105155
-79.41995820088026,43.71228169373148
-79.4165951998699,43.712991794012254
-79.32177757320859,43.753866405577675
-79.3264555746073,43.75278490517123
-79.53295143017755,43.63605767510414
-79.53267623004467,43.63554547502705
-79.43500881127628,43.77544780409303
-79.4364835117185,43.775125903968004
-79.26611374987519,43.69074069708261
-79.26713305015137,43.690179096936866
-79.29333486633459,43.77892801128631
-79.29270626622163,43.77992311148972
-79.3749219858763,43.70512029456742
-79.37562428626173,43.70694949485562
-79.22911034132171,43.72793850532124
-79.22834074113464,43.728608205474245
-79.36984637957192,43.65189608546099
-79.36862427920425,43.65214878556197
-79.40362080166965,43.780127706373335
-79.40404100189456,43.78115100653281
-79.38882509605791,43.7701157053095
-79.36671219166615,43.80025981161247
-79.36678839178536,43.801329511796
-79.39010678390662,43.62767758026712
-79.38998068388501,43.627889380310165
-79.58718695030934,43.66829527823013
-79.58665025013184,43.66822177824232
-79.53394632901004,43.61923297210387
-79.5315785282878,43.619596972278
-79.40310329881996,43.74982020109214
-79.40186439849795,43.75065040129514
-79.33946347918045,43.75752450539798
-79.33733197854214,43.75800550558114
-79.23494164739425,43.7757753134386
-79.23649454786192,43.77544921330962
-79.34663357335049,43.6653766889038
-79.34682127344918,43.665818488972675
-79.21902494123938,43.76365761205118
-79.22035644157269,43.762609111805816
-79.29472166381764,43.74537830534424
-79.29231876309662,43.74590710554823
-79.28826706510088,43.78329551228606
-79.28946636570274,43.78577031266378
-79.50659622287054,43.64842547850177
-79.50775572321761,43.64817047840308
-79.22622614159907,43.741581607847685
-79.51832342994699,43.68619628458055
-79.24961885160523,43.770325611804594
-79.24936625141929,43.769132011607134
-79.23773844764419,43.768465912028454
-79.23777594790987,43.77134531253127
-79.22010724142761,43.76186521168696
-79.22284314231742,43.76203951159103
-79.36135448139656,43.703425094899465
-79.36296248196534,43.70405559493548
-79.21046323686011,43.74497860917173
-79.20938613661563,43.74611420942064
-79.42907049822135,43.64917228223619
-79.42894429815406,43.648865182188146
-79.31503746330256,43.66577699043649
-79.3149244632688,43.665803190446304
-79.5508225437789,43.72533858992128
-79.26179475447334,43.75871740920687
-79.26091605432605,43.76023220951301
-79.39424408732125,43.65152078426428
-79.39530118763953,43.651305784177545
-79.33879297913049,43.759383205754624
-79.38317219405046,43.76783070517238
-79.38369019439993,43.76990970551221
-79.2711447535421,43.714196500967105
-79.27298175409422,43.71380270081307
-79.38194839009498,43.727513898167324
-79.38187749007061,43.727493998167155
-79.38162888999041,43.727484798177066
-79.47083281159362,43.64981908040982
-79.23321145004465,43.812090319877896
-79.23278534982245,43.81111671972721
-79.48088071404864,43.641334178453164
-79.48289501478597,43.64241507854931
-79.211711538976,43.76450251253731
-79.2149990399647,43.763795912261514
-79.2249659435388,43.768206012573664
-79.22430924336474,43.76861301267537
-79.45191051465278,43.75268989932293
-79.45021221414402,43.75306469946769
-79.19793813358093,43.753218711195316
-79.19637213315603,43.75408021141869
-79.28628406627507,43.80375331595916
-79.2821421650301,43.80464561630738
-79.45017281685003,43.7837020048302
-79.44872751654891,43.78550650521317
-79.43191849850182,43.64204178085181
-79.2160127436185,43.801591018835985
-79.21440254322509,43.802967619151545
-79.50544752252812,43.64869377860235
-79.5043018221851,43.648944678699664
-79.34465488146836,43.76465190640533
-79.34685438222685,43.7652858064142
-79.1995901341447,43.75362541119033
-79.19930013406912,43.75382001123783
-79.2306255439097,43.75186820944819
-79.23094634402284,43.75198900945451
-79.39587549033598,43.67985838916335
-79.1973061324516,43.74266440937339
-79.19754763259884,43.7434619095021
-79.29636585903593,43.68506339468716
-79.40421478927195,43.63754018134628
-79.40510348954977,43.63747648129388
-79.40249440105644,43.77726750592529
-79.39981800025625,43.777882206157386
-79.43468670270569,43.67973438733944
-79.43366750240017,43.6799555874256
-79.32457757658834,43.781997310374344
-79.3531838755669,43.66681408885282
-79.35323677559492,43.66694068887259
-79.4419878048921,43.67812158671719
-79.44085900455204,43.67834778680938
-79.35323318500552,43.77366780758553
-79.36409948834307,43.77216370681738
-79.45478260873587,43.675438385651766
-79.45349880835047,43.67571078575925
-79.57129905164689,43.74040159160058
-79.5712394516442,43.74058489163545
-79.41962859466712,43.64299738158994
-79.37811748171765,43.64628928409287
-79.37805978168936,43.646177084075845
-79.26349974916947,43.69221159746164
-79.2633782491372,43.69228569748026
-79.42009490301393,43.735923297867885
-79.42025860314207,43.73678089801052
-79.21002564214446,43.80658471998733
-79.2115477425408,43.805559719737424
-79.25640944740907,43.69795259879722
-79.2565405474338,43.69775739875689
-79.43286709887215,43.64281278094318
